TITLE = "Ground Truth: no error"
VARIABLES="X" "Y" "DuDt" "DvDt" "PReal"
0.0 0.39 -0.0 3.0859464071769205 -0.2968453081166084
0.0 0.395 -0.0 3.0428937576389408 -0.31217245128827587
0.0 0.4 -0.0 2.987832197015048 -0.3272542282069679
0.0 0.405 -0.0 2.920979028122381 -0.3420311179914247
0.0 0.41000000000000003 -0.0 2.8425980898672507 -0.35644480301057513
0.0 0.41500000000000004 -0.0 2.752998715993558 -0.3704383990365745
0.0 0.42 -0.0 2.652534514283862 -0.3839566797408578
0.0 0.425 -0.0 2.5416019710310582 -0.39694629464722
0.0 0.43 -0.0 2.4206388862881796 -0.4093559796817642
0.0 0.435 -0.0 2.290122646071645 -0.4211367594887755
0.0 0.44 -0.0 2.150568338336825 -0.4322421407140675
0.0 0.445 -0.0 2.0025267201612693 -0.44262829549300464
0.0 0.45 -0.0 1.846582044158204 -0.45225423441905543
0.0 0.455 -0.0 1.6833497526984826 -0.4610819683102473
0.0 0.46 -0.0 1.5134740490407814 -0.4690766581351082
0.0 0.465 -0.0 1.3376253549557477 -0.4762067525064016
0.0 0.47000000000000003 -0.0 1.1564976648776422 -0.4824441122000339
0.0 0.47500000000000003 -0.0 0.970805807025449 -0.48776412120771273
0.0 0.48 -0.0 0.7812826223025818 -0.49214578388508146
0.0 0.485 -0.0 0.588676072108723 -0.4955718078119338
0.0 0.49 -0.0 0.39374628647799764 -0.4980286720374929
0.0 0.495 -0.0 0.19726256419311086 -0.49950668044142565
0.0 0.5 -0.0 3.3671459531716433e-07 -0.49999999999999856
0.0 0.505 -0.0 -0.1972618920927789 -0.49950668380635654
0.0 0.51 -0.0 -0.3937456183589971 -0.49802867875407486
0.0 0.515 -0.0 -0.5886754106078144 -0.4955718178536595
0.0 0.52 -0.0 -0.7812819700304069 -0.4921457972123209
0.0 0.525 -0.0 -0.9708051665562306 -0.4877641377678692
0.0 0.53 -0.0 -1.156497038739017 -0.48244413192775215
0.0 0.535 -0.0 -1.3376247456187984 -0.47620677532382527
0.0 0.54 -0.0 -1.5134734589102827 -0.46907668395218743
0.0 0.545 -0.0 -1.6833491841034078 -0.461081997025094
0.0 0.55 -0.0 -1.8465814993425425 -0.45225426591834494
0.0 0.555 -0.0 -2.002526201275157 -0.44262832965242377
0.0 0.56 -0.0 -2.1505678474280683 -0.43224217739880466
0.0 0.5650000000000001 -0.0 -2.290122185077637 -0.42113679855405284
0.0 0.5700000000000001 -0.0 -2.4206384570282506 -0.40935602097340895
0.0 0.5750000000000001 -0.0 -2.541601575199304 -0.39694633800227275
0.0 0.58 -0.0 -2.6525341534424456 -0.3839567249882164
0.0 0.585 -0.0 -2.7529983915665603 -0.37043844599766773
0.0 0.59 -0.0 -2.842597803135035 -0.35644485150006927
0.0 0.595 -0.0 -2.9209787802165486 -0.3420311678179539
0.0 0.6 -0.0 -2.9878319889139697 -0.3272542791738896
0.0 0.605 -0.0 -3.0428935901638967 -0.3121725031944469
0.0 0.61 -0.0 -3.0859462809888583 -0.2968453607571788
0.0 0.615 -0.0 -3.116820152092866 -0.28133334108891717
0.0 0.62 -0.0 -3.1353933584157594 -0.2656976630424367
0.0 0.625 -0.0 -3.1415925999999716 -0.2500000334936208
0.0 0.63 -0.0 -3.1353934112719695 -0.23430240381262077
0.0 0.635 -0.0 -3.116820257596687 -0.2186667253701099
0.0 0.64 -0.0 -3.085946438723914 -0.20315470504353428
0.0 0.645 -0.0 -3.0428937995076804 -0.1878275616882675
0.0 0.65 -0.0 -2.987832249040297 -0.17274578453476325
0.0 0.655 -0.0 -2.9209790900988177 -0.15796889446520823
0.0 0.66 -0.0 -2.8425981615502836 -0.1435552091117992
0.0 0.665 -0.0 -2.752998797100286 -0.1295616127036995
0.0 0.67 -0.0 -2.652534604494196 -0.11604333157098276
0.0 0.675 -0.0 -2.5416020699889788 -0.10305371619154427
0.0 0.68 -0.0 -2.4206389936031427 -0.09064403064114798
0.0 0.685 -0.0 -2.2901227613201294 -0.07886325027754493
0.0 0.6900000000000001 -0.0 -2.1505684610639975 -0.06775786845711798
0.0 0.6950000000000001 -0.0 -2.0025268498827833 -0.05737171304685157
0.0 0.7000000000000001 -0.0 -1.8465821803621068 -0.04774577345576844
0.0 0.705 -0.0 -1.6833498948472418 -0.03891803886846598
0.0 0.71 -0.0 -1.5134741965733982 -0.030923348319163324
0.0 0.715 -0.0 -1.3376255072899785 -0.023793253197956082
0.0 0.72 -0.0 -1.156497821412291 -0.01755589273189731
0.0 0.725 -0.0 -0.9708059671427527 -0.012235882932328246
0.0 0.73 -0.0 -0.7812827853706227 -0.007854219446730148
0.0 0.735 -0.0 -0.5886762374839459 -0.004428194698499421
0.0 0.74 -0.0 -0.39374645350774495 -0.00197132964165439
0.0 0.745 -0.0 -0.19726273221818966 -0.0004933203998088442
0.0 0.75 -0.0 -5.050718901854505e-07 -3.219646771412954e-15
0.0 0.755 -0.0 0.19726172406769166 -0.00049331535241251
0.0 0.76 -0.0 0.3937454513292442 -0.0019713195667814543
0.0 0.765 -0.0 0.588675245232583 -0.004428179635910828
0.0 0.77 -0.0 0.7812818069623603 -0.00785419945587107
0.0 0.775 -0.0 0.970805006438921 -0.012235858092093432
0.0 0.78 -0.0 1.156496882204349 -0.017555863140319844
0.0 0.785 -0.0 1.337624593284551 -0.02379321897182038
0.0 0.79 -0.0 1.5134733113776466 -0.030923309593544307
0.0 0.795 -0.0 1.6833490419546293 -0.03891799579619598
0.0 0.8 -0.0 1.8465813631386152 -0.04774572620683426
0.0 0.805 -0.0 2.0025260715536115 -0.05737166180772266
0.0 0.81 -0.0 2.1505677247008634 -0.0677578134300123
0.0 0.8150000000000001 -0.0 2.2901220698291174 -0.07886319167962905
0.0 0.8200000000000001 -0.0 2.4206383497132524 -0.09064396870368113
0.0 0.8250000000000001 -0.0 2.5416014762413486 -0.10305365115896531
0.0 0.8300000000000001 -0.0 2.6525340632320744 -0.11604326369994516
0.0 0.835 -0.0 2.75299831045979 -0.12956154226205963
0.0 0.84 -0.0 2.842597731451961 -0.14355513637755796
0.0 0.845 -0.0 2.9209787182400695 -0.1579688197254145
0.0 0.85 -0.0 2.9878319368886794 -0.17274570808438078
0.0 0.855 -0.0 3.0428935482951145 -0.18782748382901104
0.0 0.86 -0.0 3.08594624944182 -0.20315462608267873
0.0 0.865 -0.0 3.116820130992075 -0.21866664561927768
0.0 0.87 -0.0 3.13539334784449 -0.23430232358655195
0.0 0.875 -0.0 3.141592599999945 -0.24999995310893108
0.0 0.88 -0.0 3.135393421843184 -0.26569758281636785
0.0 0.885 -0.0 3.1168202786974244 -0.28133326133808423
0.0 0.89 -0.0 3.0859464702708985 -0.29684528179632247
0.0 0.895 -0.0 3.04289384137641 -0.31217242533518935
0.0 0.9 -0.0 2.9878323010655357 -0.3272542027235058
0.0 0.905 -0.0 2.9209791520752457 -0.34203109307815877
0.0 0.91 -0.0 2.84259823323331 -0.35644477876582603
0.0 0.915 -0.0 2.752998878207009 -0.37043837555602577
0.0 0.92 -0.0 2.652534694704522 -0.3839566571171765
0.0 0.925 -0.0 2.5416021689468904 -0.3969462729696912
0.0 0.93 -0.0 2.420639100918099 -0.40935595903593935
0.0 0.935 -0.0 2.290122876568611 -0.4211367399561338
0.0 0.9400000000000001 -0.0 2.1505685837911677 -0.4322421223716957
0.0 0.9450000000000001 -0.0 2.0025269796042897 -0.4426282784132918
0.0 0.9500000000000001 -0.0 1.846582316566002 -0.4522542186694073
0.0 0.9550000000000001 -0.0 1.6833500369959864 -0.4610819539528206
0.0 0.96 -0.0 1.513474344106006 -0.4690766452265647
0.0 0.965 -0.0 1.3376256596242055 -0.47620674109768557
0.0 0.97 -0.0 1.156497977946939 -0.4824441023361707
0.0 0.975 -0.0 0.9708061272600456 -0.4877641129276303
0.0 0.98 -0.0 0.781282948438656 -0.4921457772214576
0.0 0.985 -0.0 0.5886764028591644 -0.4955718027910667
0.0 0.99 -0.0 0.3937466205374938 -0.4980286686791976
0.0 0.995 -0.0 0.19726290024327348 -0.49950667875895594
0.0 1.0 -0.0 6.734291906343248e-07 -0.4999999999999942
0.005 0.0 -0.19726222814294475 -0.0 -0.49950668212389254
0.005 0.005 -0.19726222814294475 -0.19726222814294475 -0.4990133642477851
0.005 0.01 -0.19726222814294475 -0.3937459524184999 -0.4975353575196778
0.005 0.015 -0.19726222814294475 -0.5886757413582709 -0.4950784949566906
0.005 0.02 -0.19726222814294475 -0.7812822961664994 -0.4916524726725951
0.005 0.025 -0.19726222814294475 -0.9708054867908461 -0.48727081161168484
0.005 0.03 -0.19726222814294475 -1.1564973518083357 -0.4819508041877869
0.005 0.035 -0.19726222814294475 -1.3376250502872815 -0.4757134460390072
0.005 0.04 -0.19726222814294475 -1.5134737539755407 -0.4685833531675416
0.005 0.045 -0.19726222814294475 -1.683349468400955 -0.46058866479156446
0.005 0.05 -0.19726222814294475 -1.8465817717503836 -0.45176093229259384
0.005 0.055 -0.19726222814294475 -2.0025264607182236 -0.4421349946966079
0.005 0.06 -0.19726222814294475 -2.1505680928824593 -0.43174884118032963
0.005 0.065 -0.19726222814294475 -2.290122415574653 -0.42064346114530776
0.005 0.07 -0.19726222814294475 -2.420638671658228 -0.4088626824514801
0.005 0.075 -0.19726222814294475 -2.541601773115195 -0.3964529984486398
0.005 0.08 -0.19726222814294475 -2.6525343338631693 -0.38346338448843037
0.005 0.085 -0.19726222814294475 -2.7529985537800754 -0.36994510464101427
0.005 0.09 -0.19726222814294475 -2.8425979465011597 -0.35595150937921516
0.005 0.095 -0.19726222814294475 -2.920978904169482 -0.3415378250285823
0.005 0.1 -0.19726222814294475 -2.987832092964527 -0.32676093581432153
0.005 0.105 -0.19726222814294475 -3.0428936739014363 -0.31167915936525425
0.005 0.11 -0.19726222814294475 -3.085946344082907 -0.2963520165607864
0.005 0.115 -0.19726222814294475 -3.116820194294421 -0.28083999662919906
0.005 0.12 -0.19726222814294475 -3.1353933795582702 -0.26520431842430636
0.005 0.125 -0.19726222814294475 -3.141592599999999 -0.2495066888226167
0.005 0.13 -0.19726222814294475 -3.1353933901295123 -0.2338090591944902
0.005 0.135 -0.19726222814294475 -3.1168202153951854 -0.21817338091039137
0.005 0.14 -0.19726222814294475 -3.085946375629918 -0.20266136084714126
0.005 0.145 -0.19726222814294475 -3.042893715770193 -0.18733421785907375
0.005 0.15 -0.19726222814294475 -2.987832144989792 -0.17225244117519406
0.005 0.155 -0.19726222814294475 -2.9209789661459356 -0.15747555167583518
0.005 0.16 -0.19726222814294475 -2.8425980181842094 -0.14306186699094353
0.005 0.165 -0.19726222814294475 -2.7529986348868203 -0.12906827134704424
0.005 0.17 -0.19726222814294475 -2.6525344240735187 -0.11554999107119446
0.005 0.17500000000000002 -0.19726222814294475 -2.54160187207313 -0.10256037663790868
0.005 0.18 -0.19726222814294475 -2.420638778973207 -0.09015069211921636
0.005 0.185 -0.19726222814294475 -2.2901225308231523 -0.07836991286879694
0.005 0.19 -0.19726222814294475 -2.150568215609646 -0.06726453223864001
0.005 0.195 -0.19726222814294475 -2.002526590439749 -0.05687837809103227
0.005 0.2 -0.19726222814294475 -1.846581907954296 -0.04725243983001384
0.005 0.20500000000000002 -0.19726222814294475 -1.68334961054972 -0.03842470663493258
0.005 0.21 -0.19726222814294475 -1.513473901508164 -0.03043001753451363
0.005 0.215 -0.19726222814294475 -1.337625202621518 -0.023299923913134124
0.005 0.22 -0.19726222814294475 -1.1564975083429905 -0.017062564991928042
0.005 0.225 -0.19726222814294475 -0.9708056469081493 -0.011742556776139695
0.005 0.23 -0.19726222814294475 -0.7812824592345415 -0.007360894907000148
0.005 0.23500000000000001 -0.19726222814294475 -0.5886759067334969 -0.0039348718015262685
0.005 0.24 -0.19726222814294475 -0.39374611944824917 -0.0014780084072530952
0.005 0.245 -0.19726222814294475 -0.19726239616802735 -8.412330831930603e-10
0.005 0.25 -0.19726222814294475 -1.6835729765858238e-07 0.0004933178761070967
0.005 0.255 -0.19726222814294475 0.19726206011786135 8.412323615480943e-10
0.005 0.26 -0.19726222814294475 0.39374578538874894 -0.0014780050489621444
0.005 0.265 -0.19726222814294475 0.588675575983044 -0.003934866780663432
0.005 0.27 -0.19726222814294475 0.7812821330984554 -0.007360888243380492
0.005 0.275 -0.19726222814294475 0.97080532667354 -0.011742548496061461
0.005 0.28 -0.19726222814294475 1.1564971952736776 -0.017062555128068924
0.005 0.28500000000000003 -0.19726222814294475 1.337624897953042 -0.023299912504422204
0.005 0.29 -0.19726222814294475 1.5134736064429122 -0.030430004625973894
0.005 0.295 -0.19726222814294475 1.6833493262521826 -0.03842469227750925
0.005 0.3 -0.19726222814294475 1.8465816355464642 -0.04725242408036903
0.005 0.305 -0.19726222814294475 2.002526330996692 -0.056878361011322626
0.005 0.31 -0.19726222814294475 2.1505679701552665 -0.06726451389627133
0.005 0.315 -0.19726222814294475 2.2901223003261473 -0.07836989333615821
0.005 0.32 -0.19726222814294475 2.420638564343243 -0.09015067147339406
0.005 0.325 -0.19726222814294475 2.5416016741572527 -0.10256035496038224
0.005 0.33 -0.19726222814294475 2.6525342436528123 -0.11554996844751536
0.005 0.335 -0.19726222814294475 2.7529984726733217 -0.1290682478664976
0.005 0.34 -0.19726222814294475 2.8425978748181024 -0.14306184274619654
0.005 0.34500000000000003 -0.19726222814294475 2.92097884219302 -0.15747552676257076
0.005 0.35000000000000003 -0.19726222814294475 2.9878320409392534 -0.17225241569173325
0.005 0.355 -0.19726222814294475 3.042893632032671 -0.18733419190598816
0.005 0.36 -0.19726222814294475 3.085946312535887 -0.20266133452685614
0.005 0.365 -0.19726222814294475 3.116820173193648 -0.2181733543267806
0.005 0.37 -0.19726222814294475 3.1353933689870193 -0.23380903245246726
0.005 0.375 -0.19726222814294475 3.14159259999999 -0.2495066620277202
0.005 0.38 -0.19726222814294475 3.1353934007007456 -0.2652042916822834
0.005 0.385 -0.19726222814294475 3.1168202364959403 -0.28083997004558825
0.005 0.39 -0.19726222814294475 3.0859464071769205 -0.29635199024050096
0.005 0.395 -0.19726222814294475 3.0428937576389408 -0.31167913341216846
0.005 0.4 -0.19726222814294475 2.987832197015048 -0.32676091033086047
0.005 0.405 -0.19726222814294475 2.920979028122381 -0.34153780011531726
0.005 0.41000000000000003 -0.19726222814294475 2.8425980898672507 -0.35595148513446767
0.005 0.41500000000000004 -0.19726222814294475 2.752998715993558 -0.36994508116046704
0.005 0.42 -0.19726222814294475 2.652534514283862 -0.3834633618647504
0.005 0.425 -0.19726222814294475 2.5416019710310582 -0.3964529767711126
0.005 0.43 -0.19726222814294475 2.4206388862881796 -0.4088626618056567
0.005 0.435 -0.19726222814294475 2.290122646071645 -0.4206434416126681
0.005 0.44 -0.19726222814294475 2.150568338336825 -0.43174882283796
0.005 0.445 -0.19726222814294475 2.0025267201612693 -0.44213497761689713
0.005 0.45 -0.19726222814294475 1.846582044158204 -0.451760916542948
0.005 0.455 -0.19726222814294475 1.6833497526984826 -0.4605886504341399
0.005 0.46 -0.19726222814294475 1.5134740490407814 -0.4685833402590007
0.005 0.465 -0.19726222814294475 1.3376253549557477 -0.47571343463029414
0.005 0.47000000000000003 -0.19726222814294475 1.1564976648776422 -0.4819507943239265
0.005 0.47500000000000003 -0.19726222814294475 0.970805807025449 -0.4872708033316053
0.005 0.48 -0.19726222814294475 0.7812826223025818 -0.49165246600897405
0.005 0.485 -0.19726222814294475 0.588676072108723 -0.4950784899358263
0.005 0.49 -0.19726222814294475 0.39374628647799764 -0.4975353541613854
0.005 0.495 -0.19726222814294475 0.19726256419311086 -0.4990133625653182
0.005 0.5 -0.19726222814294475 3.3671459531716433e-07 -0.4995066821238911
0.005 0.505 -0.19726222814294475 -0.1972618920927789 -0.4990133659302491
0.005 0.51 -0.19726222814294475 -0.3937456183589971 -0.49753536087796735
0.005 0.515 -0.19726222814294475 -0.5886754106078144 -0.49507849997755204
0.005 0.52 -0.19726222814294475 -0.7812819700304069 -0.4916524793362134
0.005 0.525 -0.19726222814294475 -0.9708051665562306 -0.48727081989176174
0.005 0.53 -0.19726222814294475 -1.156497038739017 -0.48195081405164475
0.005 0.535 -0.19726222814294475 -1.3376247456187984 -0.47571345744771787
0.005 0.54 -0.19726222814294475 -1.5134734589102827 -0.46858336607608
0.005 0.545 -0.19726222814294475 -1.6833491841034078 -0.46058867914898655
0.005 0.55 -0.19726222814294475 -1.8465814993425425 -0.45176094804223743
0.005 0.555 -0.19726222814294475 -2.002526201275157 -0.4421350117763163
0.005 0.56 -0.19726222814294475 -2.1505678474280683 -0.4317488595226972
0.005 0.5650000000000001 -0.19726222814294475 -2.290122185077637 -0.4206434806779453
0.005 0.5700000000000001 -0.19726222814294475 -2.4206384570282506 -0.40886270309730155
0.005 0.5750000000000001 -0.19726222814294475 -2.541601575199304 -0.39645302012616523
0.005 0.58 -0.19726222814294475 -2.6525341534424456 -0.3834634071121089
0.005 0.585 -0.19726222814294475 -2.7529983915665603 -0.3699451281215603
0.005 0.59 -0.19726222814294475 -2.842597803135035 -0.3559515336239618
0.005 0.595 -0.19726222814294475 -2.9209787802165486 -0.34153784994184644
0.005 0.6 -0.19726222814294475 -2.9878319889139697 -0.32676096129778215
0.005 0.605 -0.19726222814294475 -3.0428935901638967 -0.3116791853183394
0.005 0.61 -0.19726222814294475 -3.0859462809888583 -0.2963520428810713
0.005 0.615 -0.19726222814294475 -3.116820152092866 -0.28084002321280976
0.005 0.62 -0.19726222814294475 -3.1353933584157594 -0.26520434516632924
0.005 0.625 -0.19726222814294475 -3.1415925999999716 -0.2495067156175134
0.005 0.63 -0.19726222814294475 -3.1353934112719695 -0.2338090859365133
0.005 0.635 -0.19726222814294475 -3.116820257596687 -0.21817340749400244
0.005 0.64 -0.19726222814294475 -3.085946438723914 -0.20266138716742682
0.005 0.645 -0.19726222814294475 -3.0428937995076804 -0.18733424381216005
0.005 0.65 -0.19726222814294475 -2.987832249040297 -0.1722524666586558
0.005 0.655 -0.19726222814294475 -2.9209790900988177 -0.15747557658910077
0.005 0.66 -0.19726222814294475 -2.8425981615502836 -0.14306189123569174
0.005 0.665 -0.19726222814294475 -2.752998797100286 -0.12906829482759205
0.005 0.67 -0.19726222814294475 -2.652534604494196 -0.1155500136948753
0.005 0.675 -0.19726222814294475 -2.5416020699889788 -0.10256039831543681
0.005 0.68 -0.19726222814294475 -2.4206389936031427 -0.09015071276504052
0.005 0.685 -0.19726222814294475 -2.2901227613201294 -0.07836993240143747
0.005 0.6900000000000001 -0.19726222814294475 -2.1505684610639975 -0.06726455058101052
0.005 0.6950000000000001 -0.19726222814294475 -2.0025268498827833 -0.05687839517074411
0.005 0.7000000000000001 -0.19726222814294475 -1.8465821803621068 -0.047252455579660985
0.005 0.705 -0.19726222814294475 -1.6833498948472418 -0.038424720992358524
0.005 0.71 -0.19726222814294475 -1.5134741965733982 -0.030430030443055867
0.005 0.715 -0.19726222814294475 -1.3376255072899785 -0.023299935321848625
0.005 0.72 -0.19726222814294475 -1.156497821412291 -0.017062574855789853
0.005 0.725 -0.19726222814294475 -0.9708059671427527 -0.011742565056220788
0.005 0.73 -0.19726222814294475 -0.7812827853706227 -0.007360901570622691
0.005 0.735 -0.19726222814294475 -0.5886762374839459 -0.003934876822391964
0.005 0.74 -0.19726222814294475 -0.39374645350774495 -0.0014780117655469327
0.005 0.745 -0.19726222814294475 -0.19726273221818966 -2.5237013867585034e-09
0.005 0.75 -0.19726222814294475 -5.050718901854505e-07 0.0004933178761042378
0.005 0.755 -0.19726222814294475 0.19726172406769166 2.5236949474649606e-09
0.005 0.76 -0.19726222814294475 0.3937454513292442 -0.0014780016906739968
0.005 0.765 -0.19726222814294475 0.588675245232583 -0.003934861759803371
0.005 0.77 -0.19726222814294475 0.7812818069623603 -0.007360881579763612
0.005 0.775 -0.19726222814294475 0.970805006438921 -0.011742540215985975
0.005 0.78 -0.19726222814294475 1.156496882204349 -0.017062545264212386
0.005 0.785 -0.19726222814294475 1.337624593284551 -0.02329990109571292
0.005 0.79 -0.19726222814294475 1.5134733113776466 -0.03042999171743685
0.005 0.795 -0.19726222814294475 1.6833490419546293 -0.038424677920088524
0.005 0.8 -0.19726222814294475 1.8465813631386152 -0.0472524083307268
0.005 0.805 -0.19726222814294475 2.0025260715536115 -0.0568783439316152
0.005 0.81 -0.19726222814294475 2.1505677247008634 -0.06726449555390485
0.005 0.8150000000000001 -0.19726222814294475 2.2901220698291174 -0.07836987380352159
0.005 0.8200000000000001 -0.19726222814294475 2.4206383497132524 -0.09015065082757368
0.005 0.8250000000000001 -0.19726222814294475 2.5416014762413486 -0.10256033328285785
0.005 0.8300000000000001 -0.19726222814294475 2.6525340632320744 -0.11554994582383771
0.005 0.835 -0.19726222814294475 2.75299831045979 -0.12906822438595217
0.005 0.84 -0.19726222814294475 2.842597731451961 -0.1430618185014505
0.005 0.845 -0.19726222814294475 2.9209787182400695 -0.15747550184930703
0.005 0.85 -0.19726222814294475 2.9878319368886794 -0.17225239020827332
0.005 0.855 -0.19726222814294475 3.0428935482951145 -0.1873341659529036
0.005 0.86 -0.19726222814294475 3.08594624944182 -0.20266130820657127
0.005 0.865 -0.19726222814294475 3.116820130992075 -0.21817332774317022
0.005 0.87 -0.19726222814294475 3.13539334784449 -0.2338090057104445
0.005 0.875 -0.19726222814294475 3.141592599999945 -0.24950663523282363
0.005 0.88 -0.19726222814294475 3.135393421843184 -0.2652042649402604
0.005 0.885 -0.19726222814294475 3.1168202786974244 -0.28083994346197677
0.005 0.89 -0.19726222814294475 3.0859464702708985 -0.296351963920215
0.005 0.895 -0.19726222814294475 3.04289384137641 -0.3116791074590819
0.005 0.9 -0.19726222814294475 2.9878323010655357 -0.32676088484739835
0.005 0.905 -0.19726222814294475 2.9209791520752457 -0.3415377752020513
0.005 0.91 -0.19726222814294475 2.84259823323331 -0.3559514608897185
0.005 0.915 -0.19726222814294475 2.752998878207009 -0.3699450576799183
0.005 0.92 -0.19726222814294475 2.652534694704522 -0.383463339241069
0.005 0.925 -0.19726222814294475 2.5416021689468904 -0.39645295509358375
0.005 0.93 -0.19726222814294475 2.420639100918099 -0.40886264115983195
0.005 0.935 -0.19726222814294475 2.290122876568611 -0.42064342208002636
0.005 0.9400000000000001 -0.19726222814294475 2.1505685837911677 -0.4317488044955883
0.005 0.9450000000000001 -0.19726222814294475 2.0025269796042897 -0.4421349605371844
0.005 0.9500000000000001 -0.19726222814294475 1.846582316566002 -0.4517609007932998
0.005 0.9550000000000001 -0.19726222814294475 1.6833500369959864 -0.4605886360767131
0.005 0.96 -0.19726222814294475 1.513474344106006 -0.46858332735045727
